Unnamed: 0,Text,Type
5173,대한민국,LC
8212,경상대학,OG
4744,캐나다,LC
3923,러시아,LC
9483,석해균,PS
5239,Mnet,OG
651,크리스티아누 호날두,PS
4167,문화방송,OG
97,오늘,TODAY
534,문수영,PS
567,오후 3시,TI
1241,마이데일리,OG
7445,재범,PS
1093,잠실,LC
7654,대한의사협회,OG
4792,중국,LC
4397,코레일,OG
1896,2박3일,DT
4373,한나라당,OG
1129,지난 시즌,DT
210,동부,OG
3962,동두천시,LC
6560,지난해 초,DT
3735,G20,OG
8048,공조시스템 사업부문,OG
5006,경기,LC
8322,8일,DT
3811,카리모프,PS
1680,동부,OG
5353,1개월,DT
4748,유,PS
8112,21일,DT
122,2년차,DT
7660,올해부터,DT
9036,서울시,LC
3206,타오루나,PS
4750,박,PS
2514,파로호,LC
2460,인터라인,OG
2617,2008년,DT
9190,경찰,OG
926,반 데사르,PS
5932,지현우,PS
1455,박항서,PS
4151,판도라 행성,LC
6256,사회학과,OG
7597,부산,LC
1548,조동건,PS
8659,CT&T,OG
10003,한화증권,OG
1967,운악산,LC
8451,올해 1분기,DT
5452,1995년 3월,DT
7794,박,PS
887,이범호,PS
9920,16일,DT
291,잉글랜드,LC
177,이탈리아,LC
6871,FNC뮤직,OG
6419,평창,LC
1893,감나무집,OG
588,13일,DT
7650,에미레이트 항공,OG
8559,31일,DT
5288,13일 전,DT
9906,겟엠,OG
7957,한강청,OG
5113,정부,OG
8290,포항,LC
1721,19,DT
3997,정운찬,PS
7104,김우진,PS
1327,예산 FC,OG
4800,김나영,PS
89,오늘,TODAY
9775,부동산 연구소,OG
9999,제일모직,OG
7016,남북정상회담,OG
2874,라경민,PS
5046,최만식,PS
1473,프랑스,LC
751,신영록,PS
3899,지난해,DT
5025,권,PS
5467,한국,LC
894,첫날,DT
8393,부산,LC
7114,경남도 통합준비단,OG
6365,중구,LC
1988,금남정맥,LC
2770,21일 이전까지,DT
9630,시의회,OG
2041,지리산,LC
7627,존 코벳,PS
3225,센트럴리그,OG
3500,중소기업청,OG
1280,데이비드 베컴,PS
6125,주한미군,OG
3381,한국은행,OG
2083,울릉군청,OG
8005,2월 6일,DT
2696,해운대구,LC
8097,구글,OG
5936,이미숙,PS
437,강진,LC
8493,지난 22일,DT
9620,사흘,DT
1997,서울,LC
2812,이,PS
266,LG,OG
9581,2011년도,DT
2193,양재역,LC
6091,세종시,LC
4314,김재동,PS
2698,이준영,PS
9455,새벽,TI
5114,유럽,LC
10101,G마켓,OG
2454,6106,DT
10018,마망 갸또,OG
3093,스웨덴,LC
5841,최지우,PS
1702,장훈,PS
3121,한국,LC
565,FC서울,OG
8815,한국캐피탈,OG
6461,한나라당,OG
3697,1991년,DT
5921,솔비,PS
5385,1주일간,DT
9380,오건우,PS
1429,김이섭,PS
2211,서인천,LC
9273,지난해 6월 말,DT
5446,1일,DT
1881,피닉스,OG
1547,염동균,PS
9583,지식경제부,OG
6929,코스닥,OG
3642,상계동,LC
4311,법원,OG
5610,김영갑갤러리,OG
679,피닉스 선즈,OG
9212,12일,DT
6045,2010,DT
9904,신송식품,OG
7612,미국,LC
9921,롯데제과,OG
3511,이민정,PS
1049,인천,OG
6617,2010년도,DT
7713,인터파크,OG
6910,매니지먼트사,OG
8192,오바마,PS
9747,4일,DT
8383,동부증권,OG
4890,금속노조,OG
8618,내달 11일,DT
7778,10개월,DT
4148,아침,TI
8200,한델스블라트,OG
1739,임태훈,PS
2169,"매주 월, 수, 금",DT
9300,서울성모병원,OG
5845,김남길,PS
1142,빅터 토마스,PS
6894,신영,PS
9635,서울,LC
9077,경북도,LC
8761,설진연,PS
5929,백진희,PS
8829,프랑스,LC
3062,우즈,PS
6417,이,PS
1672,롯데,OG
8355,IBM,OG
6269,방산초,OG
8538,멕시코,LC
9595,국토해양부,OG
4478,한국남동발전,OG
9144,지난해 2월,DT
6800,주연,PS
947,태욱,PS
2761,윤,PS
8431,하나로,OG
5885,AGB닐슨미디어리서치,OG
5598,한국작가회의 제주도지회,OG
6099,수서,LC
7700,연합,OG
6844,유승호,PS
7762,동계,DT
1782,강민호,PS
1924,06월 07일,DT
10200,닝보은행,OG
8734,오전 10시,TI
3774,남,LC
3422,신한캐피탈,OG
8658,17일,DT
6466,도의회,OG
508,스포츠서울닷컴,OG
951,맨유,OG
2171,이스타항공,OG
15,2008,DT
8753,서울,LC
4419,오현경,PS
1986,서울,LC
1674,우리 구단,OG
3073,레드 데빌,OG
6318,화천,LC
2393,북신동 사무소,OG
8924,안철수,PS
5676,구글,OG
3017,케냐,LC
4101,국립환경과학원,OG
1631,동부,OG
2886,LG 트윈스,OG
3861,지난해 12월26일,DT
2289,당일,DT
7847,20:48:43,TI
7633,문성현,PS
7852,2010-02-23,DT
599,두산,OG
2087,대청봉,LC
14,내일,TOMM
2274,절골,LC
5587,부산,LC
8325,일산,LC
4869,공동선대,OG
3086,후반,TI
1797,이상민,PS
7025,김유정,PS
5237,오는 22일,DT
9766,미국,LC
6953,지훈,PS
3190,미국,LC
3322,오주상사,OG
344,카를로스 테베스,PS
50,내일,TOMM
3750,권은이,PS
9542,케이트 미들턴,PS
2798,6월,DT
501,김태균,PS
3560,오후,TI
9305,오전,TI
6077,한나라당,OG
6742,승리,PS
4534,2006년,DT
1839,롯데,OG
2385,김호기,PS
7108,건축디자인과,OG
4354,공립학교,OG
8373,제너럴모터스,OG
4058,최,PS
9912,쿨링,OG
1697,임수혁,PS
4435,대한항공,OG
584,박지성,PS
3711,오늘,DT
8165,고흐,PS
9651,야권,OG
10206,현대카드,OG
7730,2010년,DT
350,이대호,PS
10016,쇼팽,PS
7431,보석,PS
2666,성내역,LC
8130,호라이즌 베타프로,OG
736,전반 15분,TI
3497,4월 중,DT
3170,조 윌프리드 총가,PS
3131,박태환,PS
4067,1일,DT
4523,금속노조,OG
9691,국회,OG
7187,김,PS
4503,전년,DT
8645,서울시,LC
2752,1980년부터,DT
7404,전혜빈,PS
5721,경찰,OG
6317,근로자종합복지관,OG
3528,밤,TI
5492,서귀포시,LC
2581,아침 7시,TI
746,안젤코,PS
523,2004년,DT
6690,이,PS
1291,서울언남,OG
9280,올해 2 · 4분기,DT
8409,야후,OG
4638,식품의약품안전청,OG
146,2008시즌,DT
4239,한국,LC
3442,기획재정부,OG
2606,10월 7일,DT
75,오늘,TODAY
7808,유엔묘지,LC
5462,신정시장,LC
7839,12월,DT
5370,종로구장학회,OG
7309,구로,LC
57,내일,TOMM
6758,오는 14일,DT
6726,국회,OG
1643,임준혁,PS
7335,김수환,PS
977,AFC,OG
4085,서울,LC
7149,미국,LC
639,조성환,PS
8523,MS,OG
5344,스포츠바우처,OG
5728,지난 9일,DT
3621,재향군인회,OG
3628,민주당,OG
563,플라마,OG
8271,임나연,PS
9226,샌프란시스코,LC
2443,로시뇰,OG
87,내일,TOMM
9981,한화증권,OG
292,첫 해,DT
1813,오초아,PS
899,이멜만,PS
8685,오는 29일,DT
8003,아바타,PS
7976,1997년,DT
2300,양장수,PS
4022,한나라당,OG
7242,오는 28일까지,DT
5928,정가은,PS
6022,정부,OG
2535,늦겨울까지,DT
1959,이종기,PS
2085,5.1~3,DT
1420,생드니,LC
4257,중국,LC
264,전남,OG
7974,부평아트센터,OG
4894,예산정책처,OG
5761,충청권,LC
6865,청원,LC
8202,S&P,OG
3955,이은별,PS
2382,여의도,LC
4733,오는 5월,DT
1151,세계올스타팀,OG
4655,병훈,PS
2965,20일,DT
1627,고영민,PS
1336,울산 미포조선,OG
7181,수진,PS
8516,LG디스플레이,OG
1637,조성환,PS
9985,현대차,OG
96,오늘,TODAY
7783,23일,DT
451,최희섭,PS
1975,4월 12일 ~13일,DT
3359,유재석,PS
6963,현우,PS
2231,성현리,LC
1195,15일,DT
4122,시교육청,OG
9249,올해 2.4분기,DT
7222,올해,DT
4936,이주영,PS
9241,지난 2006년,DT
1358,이광환,PS
1371,호남대,OG
1597,보스턴,OG
3507,박재훈,PS
6288,이장연,PS
8288,2011,DT
6618,2일,DT
6487,평택역,LC
5379,ABC-TV,OG
2735,한,LC
4796,효연,PS
5103,정부,OG
3335,2007년,DT
8693,11일,DT
440,카림 가르시아,PS
9971,IMAGINE,OG
4816,오태현,PS
6415,기획행정위원회,OG
8226,뉴욕,LC
7771,오노,PS
5275,2월 1일부터,DT
9785,13일,DT
7984,인천시,LC
5063,오늘,DT
10112,LG데이콤,OG
4791,피쉬&그릴,OG
0,E조,OG
1283,톰 크루즈,PS
3035,염혜선,PS
2178,톱바위,LC
3567,올해,DT
3783,한-EU FTA,OG
9377,스티브 잡스,PS
2458,통영,LC
6154,대한민국,LC
6794,SM엔터테인먼트,OG
742,겨울,DT
2357,7년,DT
3243,6일,DT
97,UEFA,OG
5510,대전,LC
4635,19일,DT
3532,최상미,PS
6103,유이,PS
1980,지난 7 월,DT
5877,유재석,PS
8152,작년 말,DT
6332,도의회,OG
6764,2010년,DT
5789,스톤헨지 주얼리,OG
4851,1979년 5월,DT
8224,전국경제인연합회,OG
6828,25일,DT
1943,한여름,DT
1427,축구공화국,OG
7635,민노당,OG
6843,오늘,DT
1281,LA갤럭시,OG
14,오늘,TODAY
4825,지난해 6월부터,DT
4644,서울,LC
5656,한국,LC
4453,밤,TI
6676,12일,DT
8347,이마트,OG
6982,가인,PS
6888,한국,LC
5357,경남도당,OG
86,오늘,TODAY
5226,최강타,PS
1179,전반 35분,TI
6933,워렌버핏,PS
6448,김은혜,PS
3674,예능교회,OG
10053,연세우유,OG
4145,김,PS
1773,오코사,PS
335,그라비티,OG
4061,중진협의체,OG
6462,도의회,OG
2630,용강동,LC
2655,한강시민공원,LC
6613,G20 정상회의,OG
10104,공정위,OG
1854,우규민,PS
2170,인천연안여객터미널,LC
7394,3월 6일,DT
4268,지난해 11월,DT
6646,게임아카데미,OG
5250,경기,LC
6,내일,TOMM
90,내일,TOMM
8889,대한해운,OG
8450,농심,OG
2282,궁내동 IC,LC
9267,충남,LC
1495,최준석,PS
3044,오은석,PS
7489,전교조,OG
684,삼성화재,OG
6612,남북,LC
9773,유한킴벌리,OG
32,선덜랜드,OG
7497,친이계,OG
5127,현영,PS
6678,17일,DT
4917,미군부대,OG
1163,박항서,PS
64,내일,TOMM
7509,박근혜,PS
1624,히딩크,PS
9314,오전 10시 38분,TI
7304,한,PS
7008,국립수의과학검역원,OG
4454,강원도,LC
46,오늘,TODAY
1380,토마스,PS
3823,다음주 월요일,DT
3456,1년까지,DT
351,가르시아,PS
8245,미,LC
4031,이,PS
3316,중국,LC
4326,예프게니 키신,PS
8314,2011,DT
9872,레킷 벤키저사,OG
9378,한국,LC
4628,2월1주,DT
8654,8월 12일,DT
1876,이치로,PS
8329,대한주택건설협회,OG
9536,우사인 볼트,PS
5609,2000년 이후,DT
3643,아이티,LC
3592,중리,LC
3828,오늘,DT
695,두산,OG
2092,25時산악회,OG
4011,3시간 이상,TI
9047,오는 20일,DT
2663,08:35~09:10,TI
7208,양산시청,OG
655,램퍼드,PS
2675,Boof,OG
9539,28일,DT
800,수원,OG
6664,환경부,OG
8746,강동구,LC
2936,AP통신,OG
7885,선거구획정위원회,OG
5930,류승범,PS
2509,북면,LC
2349,유타,LC
7879,2010-02-24,DT
851,2008,DT
4973,김,PS
8698,송파여성문화회관,OG
9585,내년부터,DT
9760,작년,DT
6195,민병두,PS
8672,용인,LC
4878,설,DT
4774,부산,LC
2459,좌사리도,LC
9577,부산지방해양항만청,OG
8552,미국,LC
6160,연정훈,PS
9085,손광모,PS
7040,김해시,LC
1719,이승학,PS
183,제임스,PS
790,지난해,DT
5953,윤혁,PS
37,본인,OG
7898,2010-02-24,DT
9933,CORSAIR,OG
7983,20:47:55,TI
7711,오마르,PS
4922,의정부시,LC
4844,한국,LC
4621,밤섬,LC
7180,오후,TI
3635,우이천,LC
9931,20일,DT
3741,LG화학,OG
4662,펠릭스 로흐,PS
6128,FTA,OG
9673,연방준비제도,OG
8146,25일,DT
6821,김민정,PS
1982,한라산,LC
8615,내달 22일,DT
1764,21일,DT
2529,이동면,LC
3023,강원체고,OG
1888,1분,TI
8912,유네스코,OG
6996,위례신도시,LC
5964,형준,PS
3788,최고위원회의,OG
49,내일,TOMM
8416,월스트리트저널,OG
5403,한달,DT
4629,1분,TI
8126,9일,DT
91,2008년,DT
3970,지난 1일,DT
4942,인천도시개발공사,OG
7520,국무회의,OG
7365,정선경,PS
6803,임진모,PS
6909,멘토엔터테인먼트,OG
9339,댄 웰던,PS
1011,LG,OG
6381,8일,DT
1381,인천,LC
8916,현성철,PS
5129,2일,DT
4460,익산지방국토관리청,OG
8159,김수현,PS
5743,충청권,LC
4158,민주당,OG
2305,양경갑,PS
9987,일양약품,OG
9619,고르바초프,PS
6185,세종시,LC
8230,미국 상공회의소,OG
1308,맨유,OG
6245,삼천동,LC
6102,애프터스쿨,PS
3106,플로리다 말린스,OG
4348,한승동,PS
4216,도요타,OG
8025,롯데백화점,OG
4412,임경수,PS
1945,2박3일,DT
9486,4일,DT
2068,1일,DT
527,수원시청,OG
3509,금비,PS
5994,지난 24일,DT
2063,송판,LC
6442,민주당,OG
6847,선미,PS
8613,22일,DT
96,유럽축구연맹,OG
9303,삼성라이온즈 2군,OG
7473,여상규,PS
3550,메사츄세츠 대학,OG
6061,에너지관리공단,OG
9678,8일,DT
10084,K-두채,OG
5298,해군사령부,OG
8285,올해,DT
739,이상호,PS
8999,인천시,LC
2857,박태환,PS
4740,부스러기사랑나눔회,OG
745,유럽,LC
10167,기아차,OG
8650,내달 26일,DT
297,대표팀,OG
1871,액티비전 코리아,OG
5626,제주,LC
5828,中,LC
10063,중앙부산,OG
2406,한양대,OG
5414,태국,LC
232,LG,OG
3358,강호동,PS
7952,인천여성노동자회,OG
9133,한국전자정보통신산업진흥회,OG
8648,26일,DT
9140,盧武鉉,PS
4865,탐라자치연대,OG
2872,유럽축구연맹,OG
6482,이명박,PS
286,한국,LC
1686,2년,DT
34,유럽,LC
439,서울시청,OG
314,올시즌,DT
6662,5일,DT
8163,26일부터,DT
5262,조명남,PS
6552,3월21일,DT
276,맨유,OG
244,전남,OG
20,내일,TOMM
3895,장,PS
4254,중국,LC
5848,대한축구협회,OG
557,한국,LC
5133,지난해,DT
5152,윤진,PS
10133,대호에이엘,OG
8439,김택진,PS
5245,포천시,LC
2609,11:20,TI
867,KIA,OG
6012,전년,DT
864,성남,OG
1972,4월 5~6일,DT
3660,JAMA,OG
6276,김정아,PS
9742,이달,DT
1158,한국농구연맹,OG
10162,티맥스소프트,OG
3341,임예진,PS
8065,유라팜,OG
6329,화천119안전센터,OG
1685,잭 니클로스,PS
1609,이청용,PS
738,김용대,PS
5235,장안구,LC
1496,지난 13일부터,DT
3770,북한,LC
8966,외자운용원,OG
7772,이,PS
97,내일,TOMM
5725,연방정부,OG
9324,이난희,PS
2091,대청봉,LC
2553,대전,LC
6769,지난달,DT
545,이대형,PS
1781,카림 가르시아,PS
780,데얀,PS
8582,BMW,OG
6004,5년,DT
3653,재일본한국YMCA,OG
6252,한림대,OG
8676,2011년도,DT
4670,2005년 11월부터 지난해 6월까지,DT
1618,후반,TI
9929,베스텍씨앤씨,OG
4543,(주)만나어,OG
4461,올해,DT
6874,손,PS
9866,게이트웨이,OG
3178,2주,DT
6231,박민일,PS
9425,일리노이주,LC
5825,그리스,LC
3464,돈 글리스피,PS
8646,강남구,LC
3856,기무사령부,OG
6161,더타임스,OG
7552,지연,PS
3916,6자 회담,OG
7261,북,LC
7606,오후,TI
4776,전날,DT
8178,18일,DT
6728,1958년 9월,DT
10091,공정거래위원회,OG
8802,3년,DT
9743,1일,DT
6820,고양시청,OG
9306,일레인 스튜어트,PS
6416,강원도,LC
8597,더 에이미,OG
8689,성거읍,LC
9877,3월 22일 부터,DT
1503,9시즌,DT
8775,전진옥,PS
6557,10분,TI
3278,한국,LC
3632,서울시,LC
8468,LG하우시스,OG
610,임지선,PS
490,전준호,PS
845,김송희,PS
4001,민노당,OG
5498,서귀포,LC
9543,캐롤,PS
5621,제주,LC
3611,10년,DT
3880,도로공사,OG
1134,올림픽팀,OG
5198,지난해,DT
2680,Chad,PS
942,FC 서울,OG
4193,박,PS
8986,이명박,PS
7900,2010-02-24,DT
8874,대구은행,OG
6608,2주년,DT
5493,고성준,PS
8779,23일,DT
8927,한국,LC
8221,21일,DT
9893,아우디폭스바겐코리아㈜,OG
2564,서동석,PS
450,김주형,PS
6574,강수지,PS
9529,요코타,PS
2783,한국,LC
950,박지성,PS
6349,2010,DT
5967,기영,PS
3645,1873년,DT
2179,대항,LC
6496,강남,LC
9477,대한빙상경기연맹,OG
2556,점심,TI
9811,도시바,OG
5409,윤종신꽃배달,OG
7996,이정재,PS
9299,가톨릭대,OG
8935,한나라당,OG
798,호나우두,PS
5373,한,LC
2662,이효식,PS
1169,이대호,PS
3810,유럽,LC
2638,9:20,TI
7643,삼성전자,OG
9584,21일,DT
5364,통영,LC
8652,13일,DT
4324,샘 멘디스,PS
6846,유빈,PS
2437,Pow,OG
4188,에스케이텔레콤,OG
5811,뿌까,PS
42,원주 동부,OG
9379,최동원,PS
8967,김석동,PS
2298,03월 03일,DT
846,휠라코리아,OG
4990,경기,LC
3367,정부개혁위원회,OG
8428,동아제약,OG
9114,오는 17일,DT
9211,시스코,OG
2445,테크나인,OG
9157,서울중앙지검,OG
7992,티아라,PS
5291,제주,LC
7281,교육과학기술부,OG
3529,SBS,OG
7795,마산고,OG
2641,토끼굴,LC
187,캐나다,LC
6259,노수현,PS
9298,반포동,LC
1868,중국,LC
1607,신영록,PS
2241,07시45분,TI
2947,정부,OG
3707,제임스 캐머런,PS
3151,김현수,PS
2505,금주산,LC
1243,황,PS
6047,제주,LC
5717,박성효,PS
9112,타타대우상용차,OG
453,삼성화재,OG
974,서울,OG
9710,코카콜라,OG
192,새벽,TI
5686,Trade SOS,OG
5284,분당,LC
6916,성호전자,OG
5834,산업광물부,OG
1586,한화,OG
1752,2007~2008,DT
3123,이번 시즌,DT
1766,원주 동부 프로미,OG
1403,LG,OG
13,오늘,TODAY
4533,지난해,DT
8452,전년,DT
9430,미국,LC
7389,루키,PS
4564,낮,TI
2116,경남,LC
7033,미국,LC
3875,보건당국,OG
1789,제주,LC
4317,저녁,TI
4293,프랑스,LC
2853,캐나다,LC
5903,이태성,PS
8223,정부종합청사,OG
8983,2009년,DT
4965,민주당,OG
8502,히노 자동차(주),OG
123,김준호,PS
8123,컬리수,OG
802,SK,OG
3204,지난 6일,DT
715,이승엽,PS
9880,국토해양부,OG
3488,강서구,LC
5445,2010학년도,DT
740,이진호,PS
111,이대호,PS
2695,부산시,LC
3512,정경호,PS
9001,의료관광재단,OG
1250,토레스,PS
9803,지난달,DT
6558,이마트,OG
10156,라이우제강,OG
4605,광주시의회,OG
4646,mYTV21,OG
130,마이데일리,OG
5150,2시간 동안,TI
2128,1박2일,DT
5622,제주체신청,OG
6812,유승준,PS
3668,압록강,LC
4819,봄철,DT
7166,진해,LC
6713,경기도,LC
7061,김인,PS
5780,환절기,DT
10179,4일,DT
2267,11/14-15,DT
8023,서울,LC
4612,2일,DT
2356,지산리조트,OG
5426,정동영,PS
5941,19일,DT
441,진갑용,PS
3949,정희철,PS
6218,오는 10일,DT
4270,두바이,LC
3541,린,PS
7563,나흘간,DT
507,UTV,OG
4185,에스케이텔레콤,OG
8632,광양시,LC
309,서부지구,OG
8080,지난3월,DT
99,100년,DT
8117,대신증권,OG
1478,1949~1950년,DT
200,마이데일리,OG
4445,김한유,PS
5224,이홍구,PS
7906,경기중앙지방변호사회,OG
4920,김영균,PS
9859,캐나다,LC
2650,압구정,LC
8736,유엔젤,OG
3460,전현직,PS
2758,윤도현,PS
3451,PSA,OG
10204,삼성전자,OG
333,미국,LC
31,EPL,OG
5667,일반대학원,OG
9740,E1,OG
4911,관양동,LC
6483,충북,LC
4333,20여년 전,DT
6411,이번 6 2,DT
7615,타임머신,OG
9342,미국,LC
1249,리버풀,OG
6469,수원,LC
7380,KBS,OG
1524,그리스,LC
541,박용택,PS
7028,수도권,LC
10143,현대모비스,OG
64,맨유,OG
6435,야간 돌봄 전담유치원,OG
9625,장제원,PS
2963,민주노동당,OG
6183,이상득,PS
4606,선거구,LC
804,스포츠서울21,OG
7668,4일,DT
7160,지난달 말부터,DT
3021,지난 시즌부터,DT
3094,박찬호,PS
1412,서울,LC
5163,경찰,OG
5003,경서동,LC
4068,서울시,LC
6735,1일,DT
9397,버락 오바마,PS
8567,태자자본관리유한공사,OG
820,제피로스골프클럽,OG
3008,내셔널리그,OG
1274,2000년,DT
6950,중국,LC
73,내일,TOMM
7326,지난해,DT
3565,봄철,DT
8993,최병석,PS
4976,노회찬,PS
493,한화 이글스,OG
7202,서마산IC,LC
9128,광주김치타운,LC
9559,지난 2003년 3월,DT
7012,25일,DT
8959,한국은행,OG
2618,10:30,TI
3304,2005년부터,DT
4277,정보당국,OG
6569,친박계,OG
9790,2일,DT
86,내일,TOMM
7940,오는 4월,DT
1600,프리미어리그,OG
3293,이석채,PS
6869,14일,DT
8535,리츠칼튼 호텔,OG
5806,잭 휴스턴,PS
353,장종훈,PS
1394,동부,OG
2089,설악산,LC
9793,올해,DT
4764,서울,LC
834,강원원주공업,OG
1533,노원,LC
9719,7월 첫째 주,DT
78,오늘,TODAY
2697,반여4동,LC
4222,2년,DT
5966,미카,PS
3804,북한,LC
2023,2008년 10월 18일(토),DT
8102,MS,OG
8864,한신정평가,OG
190,중국,LC
3348,미셀위,PS
6692,100년,DT
6985,서울중앙지법,OG
2015,수원,LC
5647,0.3초,TI
570,한 달,DT
32,내일,TOMM
8513,코라오디벨로핑,OG
8232,현재현,PS
5814,동숭아트센터 소극장,OG
8367,삼성SDI,OG
8160,6월1일부터,DT
38,내일,TOMM
7530,최복숙,PS
6697,inFILMenza,OG
8324,고양시,LC
30,오늘,TODAY
9801,농수산물유통공사,OG
3103,한국,LC
63,내일,TOMM
2945,일주일,DT
5347,청진동,LC
9048,서울,LC
1838,마해영,PS
7701,6 2,DT
1545,박항서,PS
59,긱스,PS
7759,지난 1998년,DT
8976,1일,DT
7426,소녀시대,PS
4110,MBC,OG
9488,아주대병원,OG
5203,은정,PS
9358,LA,LC
1471,맨유,OG
5678,2월20일부터,DT
6153,스토리온,OG
5700,한국마이크로소프트,OG
3687,북,LC
6418,지난해 11월 20일,DT
1348,Aug-07,DT
2142,신갈,LC
6121,한국,LC
10198,삼성증권,OG
1795,두산,OG
4584,사회복지 공동모금회,OG
6178,민주당,OG
2001,7시간30분,TI
8913,삼성카드,OG
133,왈콧,PS
8380,뒤퐁,OG
6798,오늘부터,DT
2277,"제3, 2, 1 폭포",LC
9978,파트론,OG
1022,김주찬,PS
9885,오는 22일부터,DT
8638,나우콤,OG
809,우즈,PS
9333,카불,LC
3775,북,LC
8891,김용환,PS
21,오늘,TODAY
411,안젤코,PS
2676,쎄비,PS
7622,2월,DT
6210,류각현,PS
4474,경남도,LC
10013,박연경,PS
7224,이상권,PS
7818,이은상,PS
2518,산정호수,LC
3510,SBS,OG
486,마해영,PS
8893,남기섭,PS
7785,부산,LC
5060,노용수,PS
3921,美,LC
5867,신동엽,PS
3731,서울,LC
9520,맥카란 국제공항,LC
7014,최경환,PS
8877,한양,OG
4714,김송희,PS
8195,의회,OG
6237,영상위원회,OG
1944,휴일,DT
8576,파캔오피씨,OG
3808,어제,DT
5984,주말,DT
7334,김,PS
6150,택연,PS
6000,주광열,PS
2243,금주,DT
8489,전년,DT
2862,USGA,OG
6740,윤상호,PS
7131,정영석,PS
9600,환경부,OG
1411,서울아빠,OG
8303,워싱턴,LC
7170,나흘,DT
4908,이,PS
8666,대유기술연구소,OG
9045,안철수연구소,OG
7419,배삼룡,PS
5043,조직위,OG
156,롯데,OG
70,내일,TOMM
5975,김,PS
9139,노무현,PS
4566,양지병원,OG
1834,히어로즈,OG
4539,상인대학,OG
8170,15일부터,DT
5020,오산,LC
1874,오는 26일,DT
1786,1986년,DT
7399,임호,PS
5585,지난 1월 하순부터,DT
6169,이동엽,PS
6721,1950년,DT
112,가르시아,PS
8096,호남식품,OG
6083,친이,OG
4919,장진영,PS
4972,인천시,LC
2269,토요,DT
9341,1942년,DT
1850,김주성,PS
7109,조일환,PS
6705,다람살라,LC
3311,SK브로드밴드,OG
5856,LG 트윈스,OG
9439,28일,DT
2064,2.5일,DT
5470,스타일러스,OG
2960,김장수,PS
10061,19일,DT
4804,권영찬,PS
6672,경기,LC
4251,중,LC
6031,금융위원회,OG
3180,마린 실리치,PS
1715,클락,PS
7390,가인,PS
6382,도청,OG
8086,팍스리 광산,LC
6724,서울,LC
9356,1997년 3월12일,DT
8785,일본,LC
7961,인천공항역,LC
2946,한반도,LC
9083,2011,DT
2086,2009년 03월 13일,DT
6787,프랑스,LC
7518,행정안전부,OG
9861,푸에르토리코,LC
1334,수원시청,OG
9321,지난 10일,DT
8492,하나금융지주,OG
2851,28일,DT
2450,남산,LC
1319,창원시청,OG
7793,창원,LC
6308,박수혁,PS
3003,IB스포츠,OG
3064,보스턴,OG
7267,오,PS
8135,봄,DT
3796,외무성,OG
14,윌리엄 데이비드슨,PS
9816,지난 1월,DT
8020,지난 2년,DT
3071,레드 데빌,OG
3459,우리법연구회,OG
6523,주말,DT
1684,1966년,DT
2278,5시간 30분,TI
4182,정부,OG
3909,도요타 자동차,OG
1965,새벽녁,TI
8722,서울,LC
9288,메가스타,OG
4080,설문대여성문화센터,OG
1691,삼성 라이온즈,OG
9767,제너럴모터스,OG
2896,강삼재,PS
5440,영훈학교,OG
1286,문대성,PS
6689,26일,DT
8345,SK,OG
1689,류현진,PS
5366,통영,LC
2330,어제,DT
448,김광현,PS
560,위덕대학교,OG
4130,진현민,PS
5071,2010년,DT
3305,박,PS
5506,광주,LC
656,제라드,PS
1498,수원,OG
2199,7시 40분,TI
8800,케이사인,OG
1418,3월,DT
1067,홍진섭,PS
7631,경찰,OG
3,내일,TOMM
31,내일,TOMM
4076,현대건설,OG
5092,하이얼,OG
2377,Chris Bhm,PS
6123,외교통상부,OG
7655,박형욱,PS
873,토니 클락,PS
970,다저스,OG
3644,1597년,DT
6970,RCE자연생태공원부지,LC
5263,24일,DT
552,플라마,OG
6398,홍천지역,LC
9201,베트남,LC
9923,30일,DT
4294,독일,LC
5282,설 연휴,DT
288,미들스브러,OG
7543,오는 3월,DT
3479,지난해,DT
2742,임,PS
9113,에너지경제연구원,OG
6966,사량도,LC
7193,밤,TI
5873,김신영,PS
3699,중앙승가대,OG
1757,21일,DT
8132,17일,DT
6774,보코,PS
9311,지난 달,DT
1178,전가을,PS
2791,이,PS
3631,노원신문,OG
3222,이승엽,PS
4640,전년,DT
4889,이명박,PS
9565,경북,LC
1490,브라질,LC
24,내일,TOMM
4307,나훈아,PS
283,미들스브러,OG
6924,10일,DT
95,Aug-07,DT
181,김중현,PS
4273,파키스탄,LC
6224,소방서,OG
9826,크라이슬러,OG
5404,표트르,PS
3594,강원,LC
7521,70~80년대,DT
9514,마카오,LC
778,정조국,PS
9899,10초,TI
7629,마산,LC
762,신영록,PS
5501,가파도,LC
1806,KIA,OG
4692,경기,LC
2948,한나라당,OG
2710,보름달,LC
2145,일요,DT
3363,아키오,PS
7534,명승희,PS
9221,5월,DT
2713,초겨울,DT
9383,약 2년간,DT
7105,동읍,LC
1717,하루,DT
1124,15일,DT
9124,서울,LC
8198,디바이스 솔루션,OG
8940,7월 22일,DT
6402,한국교육개발원,OG
2497,신선대,LC
5855,윤진서,PS
7935,20:47:55,TI
6763,할리우드,LC
8423,유럽,LC
9147,현대 · 기아차,OG
569,지난해,DT
8177,90초,TI
100,오늘,TODAY
771,후인정,PS
4437,롯데제과,OG
1831,KIA,OG
1898,10월2일,DT
6300,운영위원회,OG
